indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
67,"a woman in a hat sitting on the beach, wearing wide sunhat, wearing a travel hat, woman with hat, white straw flat brimmed hat, woman on the beach, black sun hat, girl looking at the ocean waves, is relaxing on a beach, wearing sunglasses and a hat, brown hat, wearing straw hat, wearing sunglasses and a cap, hat covering eyes",woman hat sitting beach wide sunhat travel hat woman hat straw flat brimmed hat woman beach sun hat girl looking ocean waves relaxing beach sunglasses hat brown hat straw hat sunglasses cap hat covering eyes,327,207,"Planea un fin de semana degustando ¡destilado de Agave! ?????? A tan solo 40 minutos de Mazatlán, se encuentra la Vinata los Osuna, una fabrica de producción de destilado que te muestra el proceso hasta finalizar con la degustación de sus productos.
.
.
.
#tequila #mazatlan #mzt #visitamazatlan #agave #vacaciones #familia #amigos #paseo #lanoriamipuebloquerido",planea fin semana degustando agave tan solo minutos mazatlán encuentra vinata osuna fabrica producción destilado muestra proceso finalizar degustación productos tequila mazatlan mzt visitamazatlan agave vacaciones familia amigos paseo lanoriamipuebloquerido,362,257,"['tequila', 'mazatlan', 'mzt', 'visitamazatlan', 'agave', 'vacaciones', 'familia', 'amigos', 'paseo', 'lanoriamipuebloquerido']","['tequila', 'mazatlan', 'mzt', 'visitamazatlan', 'agave', 'vacaciones', 'familia', 'amigos', 'paseo', 'lanoriamipuebloquerido']",[],[]
68,"a yellow building with a red wagon in front of it, canva, travel guide, on a canva, inspired by Manuel Ortiz de Zarate, lovecraft country, houzz, inspired by Juan GimÃ©nez, tourism, postcard, caza, lorem ipsum dolor sit amet, inspired by Gonzalo Endara Crow, by Milton Menasco, travel",building wagon front canva travel guide canva inspired manuel ortiz zarate lovecraft country houzz inspired juan giménez tourism postcard caza lorem ipsum dolor sit amet inspired gonzalo endara crow milton menasco travel,284,220,"Mazatlán lo tiene todo. ??????
.
.
.
#mzt #mazatlan #visitmazatlan #beach #vacaciones2023",mazatlán mzt mazatlan visitmazatlan beach vacaciones,89,52,"['mzt', 'mazatlan', 'visitmazatlan', 'beach', 'vacaciones2023']","['mzt', 'mazatlan', 'visitmazatlan', 'beach', 'vacaciones']",[],[]
69,"a young man in red jersey kicking a soccer ball, afro, curly afro, big afro, alegria, giant afro!, afroamerican, brazilian ronaldo, magali, black man with afro hair, inspired by Hugo SÃ¡nchez Bonilla, with afro, vale encantado, afro hair, foto realista, diego 5, atiba jefferson, rafael",young man jersey kicking soccer ball afro curly afro big afro alegria giant afro afroamerican brazilian ronaldo magali man afro hair inspired hugo sánchez bonilla afro vale encantado afro hair realista diego atiba jefferson rafael,286,230,"Disfrutas de las asombrosas vistas que tiene el @observatoriomzt y pasa un atardecer inolvidable en su Skyview. ????
.
.
.
#mzt #summer #visit_mazatlan #vacaciones #sinaloa #instatravel #solyplaya #visitmzt #relax #photography #turismo #NoTeLoPierdas #dondemaz #paisajes #atardecer",disfrutas asombrosas vistas pasa atardecer inolvidable skyview mzt summer visit mazatlan vacaciones sinaloa instatravel solyplaya visitmzt relax photography turismo pierdas dondemaz paisajes atardecer,281,200,"['mzt', 'summer', 'visit_mazatlan', 'vacaciones', 'sinaloa', 'instatravel', 'solyplaya', 'visitmzt', 'relax', 'photography', 'turismo', 'NoTeLoPierdas', 'dondemaz', 'paisajes', 'atardecer']","['mzt', 'summer', 'visit', 'mazatlan', 'vacaciones', 'sinaloa', 'instatravel', 'solyplaya', 'visitmzt', 'relax', 'photography', 'turismo', 'pierdas', 'dondemaz', 'paisajes', 'atardecer']",['observatoriomzt'],[]
70,"a red sign on a hill overlooking a city, shot on anamorphic lenses, sunny sky background, clear summer sky background, clear sky background, website banner, anamorphic lens flares 4k, sky background, unsplash transparent, 3d parallax view effect, 4k panoramic, red background photorealistic, anamorphic lens flares",sign hill overlooking city shot anamorphic lenses sunny sky clear summer sky clear sky website banner anamorphic lens flares sky unsplash transparent parallax view effect panoramic photorealistic anamorphic lens flares,314,218,"Y tu, ¿ya conoces Mazatlán? ????
.
.
.
#visitmazatlan #mazatlan #mzt #vacaciones #playa #summer",conoces mazatlán visitmazatlan mazatlan mzt vacaciones playa summer,95,67,"['visitmazatlan', 'mazatlan', 'mzt', 'vacaciones', 'playa', 'summer']","['visitmazatlan', 'mazatlan', 'mzt', 'vacaciones', 'playa', 'summer']",[],[]
71,"a person pouring a drink into a glass, shot, bartending, award-winning shot, award - winning shot, holding a shot glass of whiskey, midium shot, award winning shot, large shot, standing in a cantina, breakfast at las pozas, pouring techniques, liquid interface, cocktail bar, clear liquid, three quarter shot",person pouring drink glass shot bartending shot award winning shot holding shot glass whiskey midium shot award winning shot large shot standing cantina breakfast las pozas pouring techniques liquid interface cocktail bar clear liquid three quarter shot,308,253,"Los atardeceres únicos que se viven en Mazatlán ??????
?? Omar Lizárraga 
.
.
.
#mazatlan #mzt #sunset #beach",atardeceres únicos viven mazatlán omar lizárraga mazatlan mzt sunset beach,109,74,"['mazatlan', 'mzt', 'sunset', 'beach']","['mazatlan', 'mzt', 'sunset', 'beach']",[],[]
72,"a marina with boats docked at sunset, peaceful evening harbor, harbor, docked at harbor, long beach background, the city of santa barbara, by Dave Arredondo, spectacular sunset, beautiful and spectacular dusk, ships in the harbor, city docks, port scene background, stunning sunset, large twin sunset, inspired by Ralph Burke Tyree, harbour, beautiful sunset",marina boats docked sunset peaceful evening harbor harbor docked harbor long beach city santa barbara dave arredondo spectacular sunset beautiful spectacular dusk ships harbor city docks port scene stunning sunset large twin sunset inspired ralph burke tyree harbour beautiful sunset,358,283,"Aprecia a los Lobos Marinos en su hábitat natural ????? conoce más actividades en nuestra pagina www.visitmazatlan.mx
.
.
.
?? @sonrieamazatlan 
#mazatlan #ss23 #visitamazatlan #mzt #vacaciones #paseos #playa #familia #vacation",aprecia lobos marinos hábitat natural conoce actividades pagina mazatlan visitamazatlan mzt vacaciones paseos playa familia vacation,227,132,"['mazatlan', 'ss23', 'visitamazatlan', 'mzt', 'vacaciones', 'paseos', 'playa', 'familia', 'vacation']","['mazatlan', 'visitamazatlan', 'mzt', 'vacaciones', 'paseos', 'playa', 'familia', 'vacation']",['sonrieamazatlan'],[]
73,"oysters on a plate with lime and lime, oysters, pearls and oyesters, with lemon skin texture, real pearls, pearls and shells, luscious with sesame seeds, pearlescent skin, selective breeding, black pearls, served on a plate, formless brests, seafood in preserved in ice, nacre, restaurant menu photo, pearlized, with a long white",oysters plate lime lime oysters pearls oyesters lemon skin texture real pearls pearls shells luscious sesame seeds pearlescent skin selective breeding pearls served plate formless brests seafood preserved ice nacre restaurant menu pearlized long,329,245,"El famoso Valentinos fue construido en la década de 1970, justo al inicio de lo que hoy se conoce como Zona Dorada. ???? 
.
.
.
?? @fotosbytania 
#mazatlán #mzt #sunset #visitmazatlan #beach #ss23",famoso valentinos construido década justo inicio hoy conoce zona dorada mazatl mzt sunset visitmazatlan beach,196,109,"['mazatlán', 'mzt', 'sunset', 'visitmazatlan', 'beach', 'ss23']","['mazatl', 'mzt', 'sunset', 'visitmazatlan', 'beach']",['fotosbytania'],[]
74,"two bowls filled with shrimp and vegetables, seafood in preserved in ice, fish seafood markets, hd food photography, culinary art photography, realistic photo of delicious pho, styled food photography, fish squid and jellyfish, professional food photography, amazing food photography, fish-eye, food art, large fish eyes, award winning food photo, food photography, 4 k food photography",two bowls filled shrimp vegetables seafood preserved ice fish seafood markets food photography culinary art photography realistic delicious pho styled food photography fish squid jellyfish professional food photography amazing food photography food art large fish eyes award winning food food photography food photography,386,321,"Mazatlán y sus emblemáticas 3 islas ?????
.
.
.
#mazatlan #playa #playas #mzt #semanasanta #ss23 #beach #instagood #instaphoto",mazatlán emblemáticas islas mazatlan playa playas mzt semanasanta beach instagood instaphoto,126,92,"['mazatlan', 'playa', 'playas', 'mzt', 'semanasanta', 'ss23', 'beach', 'instagood', 'instaphoto']","['mazatlan', 'playa', 'playas', 'mzt', 'semanasanta', 'beach', 'instagood', 'instaphoto']",[],[]
75,"a restaurant with a table and chairs and a thatched roof, restaurant exterior photography, un restaurant avec une terrasse, breakfast at las pozas, busy restaurant, restaurant interior photography, restaurant, outdoors mesa setting, pub, comfortable atmosphere, wooden tables, getting his tacos and drink), tavern, tavern background, restaurant!!, background bar, medieval tavern, las pozas",restaurant table chairs thatched roof restaurant exterior photography restaurant avec une terrasse breakfast las pozas busy restaurant restaurant interior photography restaurant outdoors mesa setting pub comfortable atmosphere wooden tables getting tacos drink tavern tavern restaurant bar medieval tavern las pozas,390,315,"Una parada obligada es disfrutar de la gran gastronomía del puerto????
.
.
.
?? @mariscoslospolines 
#food #mazatlan #instagood #instafood #foodie #mariscos #comida #foodstagram",parada obligada disfrutar gran gastronomía puerto food mazatlan instagood instafood foodie mariscos comida foodstagram,177,118,"['food', 'mazatlan', 'instagood', 'instafood', 'foodie', 'mariscos', 'comida', 'foodstagram']","['food', 'mazatlan', 'instagood', 'instafood', 'foodie', 'mariscos', 'comida', 'foodstagram']",['mariscoslospolines'],[]
76,"a bridge over the ocean with a blue sky in the background, far, sky bridge, foto realista, iso-250, skybridges, canva, farol da barra, fata morgana giant mirrors, sky bridges, travel ad, observation deck, ponte 2 5 de abril, on a canva, puerto rico, high bridges, vargas",bridge ocean sky far sky bridge realista skybridges canva farol barra fata morgana giant mirrors sky bridges travel observation deck ponte abril canva puerto rico high bridges vargas,270,182,"?? Mazatlán cuenta con varios hoteles sobre el malecón para que puedas contemplar sus hermosos atardeceres. Conoce más de ellos en:
www.visitmazatlan.mx
?? hemaliz 
.
.
.
#mazatlan #mzt #visitamazatlan #sunset #playa #beach #instatravel #instagood #vacaciones #semanasanta",mazatlán cuenta varios hoteles malecón puedas contemplar hermosos atardeceres conoce hemaliz mazatlan mzt visitamazatlan sunset playa beach instatravel instagood vacaciones semanasanta,272,184,"['mazatlan', 'mzt', 'visitamazatlan', 'sunset', 'playa', 'beach', 'instatravel', 'instagood', 'vacaciones', 'semanasanta']","['mazatlan', 'mzt', 'visitamazatlan', 'sunset', 'playa', 'beach', 'instatravel', 'instagood', 'vacaciones', 'semanasanta']",[],[]
77,"a pink dolphin swimming in the water, dolphin, seapunk, pink white turquoise, dolphin swimming, pastel pink skin tone, dolphins swimming, beach aesthetic, dolphins, (pink colors), floats underwater in the sea, kawaii aesthetic, made of cotton candy, heaven pink, covered with pink marzipan, vaporwave surreal ocean, whale, vaporwave ocean",pink dolphin swimming water dolphin seapunk pink turquoise dolphin swimming pastel pink skin tone dolphins swimming beach aesthetic dolphins pink colors floats underwater sea kawaii aesthetic made cotton candy heaven pink covered pink marzipan vaporwave surreal ocean whale vaporwave ocean,338,289,"Mirador a 14 metros de altura en la Glorieta Sánchez Taboada también conocida como ""El clavadista"" 
.
.
.
 #solyplaya #sinaloa #visitmzt #photography #visitmazatlan #summer #MZT #vacaciones #turismo #traveler #instatravel #relax #visit_mazatlan #travaler",mirador metros altura glorieta sánchez taboada conocida clavadista solyplaya sinaloa visitmzt photography visitmazatlan summer vacaciones turismo traveler instatravel relax visit mazatlan travaler,254,196,"['solyplaya', 'sinaloa', 'visitmzt', 'photography', 'visitmazatlan', 'summer', 'MZT', 'vacaciones', 'turismo', 'traveler', 'instatravel', 'relax', 'visit_mazatlan', 'travaler']","['solyplaya', 'sinaloa', 'visitmzt', 'photography', 'visitmazatlan', 'summer', 'vacaciones', 'turismo', 'traveler', 'instatravel', 'relax', 'visit', 'mazatlan', 'travaler']",[],[]
78,"a sunset view from the top of the hill, rio de janeiro, which shows a beach at sunset, colorful sunset!!, the colours of the sunset, colorful sky, sunrise colors, colours of the sunset, sunset colors, colourful sky, spectacular sunset, colorful sunset, colorful skies, colorfull sky, the most beautiful sunset, vibrant sunset, beautiful and spectacular dusk",sunset view top hill rio janeiro beach sunset colorful sunset colours sunset colorful sky sunrise colors colours sunset sunset colors colourful sky spectacular sunset colorful sunset colorful skies colorfull sky beautiful sunset vibrant sunset beautiful spectacular dusk,357,270,"Conocer la historia de Mazatlán es conocer sus hermosos monumentos.
La Reina de Los Mares: ??????
Figura de bronce que representa a una sirena acompañada de un niño. Instalada sobre unas rocas naturales, frente a la glorieta Sánchez Taboada, dicen que, para muchos pescadores locales, ella es quien le da una grata bienvenida al puerto.
.
.
.
#mazatlan #visitmazatlan #mzt #beach #playa #vacaciones #semanasanta #solyplaya #sunset #instatravel #summer #turismo #sinaloa #paisajes #photography #traveler",conocer historia mazatlán conocer hermosos reina mares figura bronce representa sirena acompañada niño instalada unas rocas naturales frente glorieta sánchez taboada dicen pescadores locales grata bienvenida puerto mazatlan visitmazatlan mzt beach playa vacaciones semanasanta solyplaya sunset instatravel summer turismo sinaloa paisajes photography traveler,502,358,"['mazatlan', 'visitmazatlan', 'mzt', 'beach', 'playa', 'vacaciones', 'semanasanta', 'solyplaya', 'sunset', 'instatravel', 'summer', 'turismo', 'sinaloa', 'paisajes', 'photography', 'traveler']","['mazatlan', 'visitmazatlan', 'mzt', 'beach', 'playa', 'vacaciones', 'semanasanta', 'solyplaya', 'sunset', 'instatravel', 'summer', 'turismo', 'sinaloa', 'paisajes', 'photography', 'traveler']",[],[]
79,"a sunset view of the beach and buildings in puerto, mexico, photo taken with ektachrome, tropical coastal city, paradise in the background, downtown mexico, guanajuato, which shows a beach at sunset, 4 k hdr 3 5 mm photography, 4k photo gigapixel, shot on kodachrome, beautiful art uhd 4 k",sunset view beach buildings puerto mexico taken ektachrome tropical coastal city paradise downtown mexico guanajuato beach sunset hdr photography gigapixel shot kodachrome beautiful art uhd,289,189,"#NoTeLoPierdas 
La Catedral basílica de Mazatlán es una construcción emblemática del puerto, que reúne características que la hacen ser majestuosa, su diseño arquitectónico y sus detalles ornamentales, son únicos, solo basta mirar las catorce esculturas de origen europeo. ¡Visítala! 
?? @_poudredescampette_
.
.
.
#mazatlan  #visitmexico #turismo #visitmazatlan #mzt #summer #vacaciones #paisajes #dondemaz #beach #relax #travel #sunset #instatravel",catedral basílica mazatlán construcción emblemática puerto reúne características hacen ser majestuosa diseño arquitectónico detalles ornamentales únicos solo basta mirar catorce esculturas origen europeo pierdas mazatlan visitmexico turismo visitmazatlan mzt summer vacaciones paisajes dondemaz beach relax travel sunset instatravel,450,332,"['NoTeLoPierdas', 'mazatlan', 'visitmexico', 'turismo', 'visitmazatlan', 'mzt', 'summer', 'vacaciones', 'paisajes', 'dondemaz', 'beach', 'relax', 'travel', 'sunset', 'instatravel']","['pierdas', 'mazatlan', 'visitmexico', 'turismo', 'visitmazatlan', 'mzt', 'summer', 'vacaciones', 'paisajes', 'dondemaz', 'beach', 'relax', 'travel', 'sunset', 'instatravel']",['_poudredescampette_'],[]
